,frag_smiles
121150,CCC(C(C)C)N1CC(C)[NH+]CC1C
121151,[CH]C(=O)OCCOC
121152,C[N+](C)(C)CCOP
121153,CCC(CC)CC(CC)C(C)N
121154,[CH]N(C)C1(OC)CC[NH+](C)CC1
121155,[CH]C(C)C(C(=O)OCC)C(C)C
121156,CC1CCN(C(=O)C[NH2+])C1C
121157,NC(=O)Cc1ccc[nH]1
121158,CCC1C(=N)NC(=O)N1CC
121159,CC1CN(C(C)C)C(=O)NC1=O
121160,Cc1ccc(C)c([N+](=O)[O-])c1C
121161,CC(NCC(N)=O)C(=O)O
121162,CC(Cl)C(C)c1cccc(Br)c1
121163,CC(C)(N)CCS(C)(=O)=O
121164,[CH]OC(=O)c1ccnn1C
121165,CC(C)Nc1cc[nH+]cc1Cl
121166,CC(C)Nc1c(Cl)cccc1C#N
121167,[CH]C[NH2+]CCC(C)Cl
121168,CNC(=O)NC1C(C)[CH]C1(C)C
121169,Sc1ncccc1Cl
121170,CC1CN(C(=O)C(C)N)CCN1
121171,Cc1cc(C(N)=O)sc1C
121172,CC([NH+])c1ccc(F)c(F)c1
121173,COc1ccc(C)c(C(N)=O)c1OC
121174,CCn1ncc2c1CCCC2
121175,COC(=O)c1ccccc1I
121176,[CH]CC(CC)(C[NH3+])C1(O)CC[NH+](C)C1
121177,[CH]C([CH])C1=C([O-])CC(C)(C)CC1=O
121178,Cc1c([N+](=O)[O-])ccc(O)c1[N+](=O)[O-]
121179,[CH]c1noc(C(CC)[NH2+]C)n1
121180,Cc1cc(N)[nH+]c2ccccc12
121181,CC(O)C(O)CC(=O)[O-]
121182,CC(=O)NN=C(C)C(=O)[O-]
121183,CC1CN(C)C(C)(C)C[NH2+]1
121184,CNC1C(=O)N(C)c2ccc(Cl)cc21
121185,CCC1(CC)CC(=O)N1C
121186,[CH]NC(=S)NC1CC1
121187,[CH]NC(=O)C1CCC(C)O1
121188,CCC(=O)c1ccc(Br)s1
121189,CC(O)CNC(=O)C(C)(C)N
121190,O=C([O-])c1c(S)sc2c1CC[NH2+]C2
121191,CC1=CC(C)(C)CCC1
121192,CCc1cccc([N+](=O)[O-])c1C
121193,C=C(N)Cn1nc(C)cc1C
121194,CC1C[NH+]CCC1[NH3+]
121195,CC(C)[NH+](C)C1COCC1C(=O)[O-]
121196,CC(O)c1ccc(Cl)cc1
121197,[CH]C(O)C1(C[NH3+])CCc2ccccc21
121198,CC(C)[n+]1ccc(N)cc1
121199,Cc1n[nH]c(CO)c1C(=O)NN
121200,[CH]OC(CN)C(=O)OC
121201,[CH]N1[CH]C[NH2+]C(C)(CC)C1
121202,[CH]CC(=O)O[CH]
121203,CC(C)OCCC(N)=O
121204,CN(C)C1CCCN(S(C)(=O)=O)C1
121205,CNC(=O)c1n[nH]c(C)c1Cl
121206,Cn1nnc2cccc(F)c21
121207,N#CC1C=CC=NC1=O
121208,CN(C)C(C[NH+])C1CCCC1
121209,[CH]C1C[NH+](C)CC=C1C(C)C
121210,[CH][NH+](C)CCC(=O)NC
121211,CN1CCCC1C(=O)O
121212,Cc1cccc(C)c1N(C)S
121213,NC(=O)Nc1ccccc1F
121214,[CH]C(C)C1c2ccccc2C=CN1[CH]
121215,CCn1nnc2c(N)ncnc21
121216,[CH]CC(CC)(NC1CC1)C(=O)O
121217,C=Cc1ccnc(N(C)C)n1
121218,O=C([O-])c1ccnc2ccccc12
121219,CCc1ncncc1C
121220,CCC(CO)c1cccc(F)c1
121221,CNC(=O)C1CCCN1C(=O)O
121222,CCC(C#N)(CO)C1(O)CC[CH]C(C)C1
121223,CC=C(C)c1cccc(O)c1
121224,CC[NH+]1CC(C)C(NC)C1
121225,CCC(C)(C#N)C(O)C(=O)OC
121226,[CH]NC(=O)c1cc[nH]c1C
121227,[CH]c1ccc(N)c(OC(F)(F)F)c1
121228,CN(C)Cc1ccc(O)s1
121229,CC(C)S(=O)c1cccc(Cl)c1
121230,O=S(=O)(O)Cc1ccccc1F
121231,CC(=O)N(C)CCC[NH+]
121232,[CH]N(C)C(=O)CC(C)C
121233,[CH]CC(CC)C(C)(O)C1(C)CC1
121234,Nc1ccc(Cl)cc1O
121235,CCC(CC)CCC(C)C
121236,C#CC(C)O
121237,[NH+]N=Cc1ccccc1
121238,CC1[NH2+]CCC1CN(C)C
121239,COc1cc(N)cc(F)c1
121240,NCC1(c2ccccc2)CC1
121241,CC(O)c1cccc(N)[nH+]1
121242,Cc1c(N)cccc1OC(C)C
121243,Nc1ccc2c(c1)OCCN2
121244,[CH]Oc1c([CH])cccc1C(=O)OC
121245,NC(=S)Nc1cncc(O)n1
121246,CCC([NH3+])CCC(C)C
121247,CCC(CC)c1ccc[nH+]c1N
121248,CNS(=O)(=O)c1cc(N)ccc1Cl
121249,CC1CCC2(C)C(=O)CCC2C1CC
121250,[CH]CC(CNS(N)(=O)=O)[NH+](C)C
121251,C=C1C=NC(C(C)O)=NC1=O
121252,CNc1cc(OC)cc[nH+]1
121253,Cc1coc(C)c1
121254,COc1nc(N)ncc1F
121255,CC1([NH3+])CC2CCC1C2
121256,CCCC(C(CC)C(C)=O)N(CC)C(=O)O
121257,CC(N)C(C(=O)N=C(N)N)N(C)C
121258,[CH]C(C)CN(C)C=CC
121259,[CH]CC(C)(C)c1ccccc1C(C)N
121260,NC(=O)N1CCC(O)C1
121261,CCCN(CC(C)[NH+])CC(C)O
121262,OCC1CCCCC1
121263,CCCNC(N)=[NH2+]
121264,[CH]OC(=O)c1ccc(Cl)s1
121265,[CH]NCc1cccnc1OC
121266,C[NH2+]Cc1cc(Cl)ccc1OC
121267,CC([NH+])c1cncn1C1CC1
121268,CC(C)C1CCC(=C)CC1C
121269,Cn1nc2n(c1=O)CCNC2
121270,CC(=O)c1cc(N)ccc1[N+]
121271,CC[NH+](c1cc(C)cn[nH+]1)C(C)C
121272,C=C(N)C(=O)N=N
121273,[CH]C1CC(O)C(O)C1(C)C
121274,[NH3+]C1CCCC1O
121275,CC1CCCCO1
121276,COc1ccc(S)cc1C
121277,CCN(CC)c1cc(Br)ccc1C[NH2+]
121278,[CH]OC(=O)c1c(C)nn(C)c1Cl
121279,CCCC(C)([NH3+])CN(C)C
121280,Nc1ccc(CCl)cc1[N+](=O)[O-]
121281,NNC(=O)c1nc(S)ncc1Br
121282,Cc1ccc([N-]S)c(F)c1
121283,CC(=O)N(C)C(N)=O
121284,CCC(CC)c1nncn1C(C)C
121285,CC(C)C(C(N)=O)N1CC[NH+]CC1
121286,CC(=O)N1CCc2c(Cl)cccc21
121287,CC(C)[NH2+]CC1(C)CCC1
121288,CN=C(C(=O)C(C)N(C)C)C(C)C
121289,CN1C2CCC1C(C(=O)[O-])C2
121290,CNS(=O)(=O)c1ccsc1C(=O)[O-]
121291,[CH]N(C)S(=O)(=O)c1cc(O)ccc1Cl
121292,COC(=O)C1=C(C)CSC2[CH]C(=O)N12
121293,Nc1ccccc1[N-]S
121294,NS(=O)(=O)CCCCl
121295,CC1CCC(C(=O)[O-])C1
121296,[CH]CN(C[CH])C(=O)C(C)(C)C
121297,CC(=O)NC1CCCC1(C)CO
121298,[CH]C(C)C([NH2+]C)C(=CCC)CCC
121299,C[NH2+]C(C)c1sccc1C
121300,CC1CC(C)c2nc(N)sc2C1
121301,[CH]C(C)N(C)C
121302,CCN(C(=N)S)C(=O)C(CC)(CC)CC
121303,CCC(O)(C[NH2+])C1(C#N)CCCCC1
121304,CCC(C)(C)C(C)[NH2+]
121305,CCC(C1NC(C)=NO1)[NH+](C)C
121306,CNCCC(C)(C)C
121307,CC(C)[NH2+]C(CCS)C(N)=O
121308,CCC([NH3+])CN
121309,[CH]C1N=NC2=C1CCCC2
121310,NS(=O)(=O)Cc1cccc(Cl)c1
121311,[CH]Cc1ccnc(NC)n1
121312,C=C(C)CC(=O)C(CN)OC
121313,C[NH+](C)CC1(C[NH3+])CCCCC1
121314,C[NH2+]C(c1cccc(Cl)c1)C(C)(C)O
121315,COC1CCCC(S(C)(=O)=O)C1
121316,CCc1c(N(C)CC)nc(C)[nH+]c1C
121317,Cn1cc2c(n1)C(C(N)=O)CNC2
121318,CN(C)[N+](=O)[O-]
121319,C=C(C)C1C(C)=COc2ccccc21
121320,CCC(CN)NS(C)(=O)=O
121321,NC(=O)c1c[nH]nn1
121322,CC(C)(C)c1nc(CO)no1
121323,C[NH+]1CCCC2(CCOC2)C1
121324,CC[NH+]1CCCCC1C(=O)NC
121325,NC(=S)NN1CCOCC1
121326,CCCC(C)NC(C)C
121327,CC(=O)CN1C(=O)NC(C)C1=O
121328,CC1=CCC(C)(C)C(C)C1
121329,CC(C)N(C)C(=O)C(CS)N(C)S
121330,CCN(CC)CC1(CO)COC1
121331,[CH]CC(C(=O)OC)[NH+](C)C
121332,[CH]C(C)OS(=O)(=O)[O-]
121333,CC1CC(N(C)C)C[CH]O1
121334,[CH]C[NH+]1CCN(C)CC1CC
121335,[CH]CC[NH2+]C(C[CH])C[CH]
121336,C=CC(=O)OC(C)C(C)C
121337,COc1cccc(Cl)c1
121338,[CH]C(C)=NC(C(=O)[O-])C(C)C
121339,[CH]OC1CCCC1C
121340,[CH]c1ccc(N(C)C)c(Cl)c1Cl
121341,N=NN(C(=N)N)c1ccccc1
121342,CCC1(CC)CC(=O)c2ccccc21
121343,[CH]NC(=S)N(CCO)C(CC)CS
121344,[CH][NH2+]C1(C([CH])C)C(=O)Nc2ccc(F)cc21
121345,C=COCCCN
121346,C=CC1=CC(C)=NC1C
121347,C=NC(C(=C)C)c1ccccc1
121348,[CH]NC(O)(CC)C([CH])O
121349,[CH]CNC(=O)C([NH3+])CC
121350,[CH]Cn1cnccc1=O
121351,CC(C)N(C)C(C)C1(C)CC1
121352,[CH]Oc1ccccc1C=CC
121353,CCC(C[NH+](CC)CC)C(C)[NH+]
121354,COc1cc(C(=O)O)ccc1[N+]
121355,CCC1(C)C[CH]CCO1
121356,COC(=O)C1=C(C)NCCC1C
121357,[CH]Nc1c([CH])cccc1F
121358,COc1cc(O)ccc1NS
121359,COC(=O)C(C)SC(C)N
121360,Cc1cc(Br)cc2c(C(C)C)n[nH]c12
121361,CC(C)c1nc(C(C)O)ncc1I
121362,[CH]CC1=C(C)N=NC1C(NC)ON
121363,CC1CCCC(C([NH3+])C(C)(C)[NH+])C1
121364,NN1C(=O)C2C3CCC(O3)C2C1=O
121365,CCC(C(C)C)N(C)C(=O)C(C)O
121366,CNC(=S)SCC[NH+]
121367,[CH]CN(CC[NH+](C)C)C(N)=O
121368,CNC(C[NH+])C1CCOC1
121369,Cc1occc1N
121370,CC1(C)CNCCN1
121371,[CH]CCn1c[nH+]c(C)c1C
121372,CCC(C=C(CBr)C(C)C)CC
121373,CN(C)C1NN=C(S)S1
121374,CC(C)(O)C(C)OC(C)=O
121375,CCN(CCOC)C(C)C
121376,Cc1nc(SC(C)C)n(C(C)C)c1C
121377,Cc1ccc(C)c(C(C)(C)O)c1
121378,CNC1C=CC(C(=O)[O-])C1
121379,[CH]C(=O)N1CCC(C)(O)CC1
121380,CCC1=c2cc(O)ccc2=[NH+]C1
121381,CNC(=O)NCC(C)(C)N
121382,C=NNC([O-])=C[N+](=O)[O-]
121383,Cc1noc(N)c1C
121384,C=C(N)C#N
121385,CC(C)C(=O)OC(C)C(C)O
121386,NC(N)c1cc(Cl)c(O)cc1O
121387,NN=Cc1cc(O)ccc1[N+](=O)[O-]
121388,[CH]NC(=O)NC(C)(CO)C(C)C
121389,[CH]CC([NH2+]C)C(=O)[O-]
121390,CCC(OC)C1CC1
121391,CC(C)Nc1c(F)cccc1Br
121392,CC1CCC=CO1
121393,CC(C)=CCS
121394,CCC(C)(C[NH2+])ON
121395,CC1CCC(C)(C)C1[NH3+]
121396,[CH]C([NH3+])C1CCCOC1
121397,CC([NH3+])C(=O)NC(C(=O)[O-])C(C)C
121398,[CH]S(=O)(=O)c1ccc(F)c(C(N)=O)c1
121399,Cc1cnc(C(C)O)s1
121400,C[NH2+]CC1=CCCOC1
121401,CSC1CC(C(C)(C)C)CCC1[NH3+]
121402,C=NC(CSC(C)C)=NC
121403,[CH]CSC(C)CC[NH3+]
121404,C[NH2+]CCC1([NH3+])CCC1
121405,CCN(C)C(C)C(C)C(=O)O
121406,[NH2+]Cc1csc(Br)c1
121407,CC(C)(S)CNC(=O)CO
121408,NC(=O)NC1CCCC1[NH3+]
121409,[CH]N(C)Cc1cc(F)ccc1[N+](=O)[O-]
121410,CNC(=O)c1coc(Br)c1
121411,NC(=O)OCCO
121412,[CH][NH+]1CCC(CN(C)C)C1
121413,CC(F)Oc1ccccc1Br
121414,NC1CCCCN1
121415,CC[NH+](C)C1(CN)CCN(C)C1
121416,C#Cc1cc(C)c(F)cc1F
121417,CC1(C)CC(C)(C)C(C(C)(C)C)CC1
121418,CN(C)C(=O)N1CCCCC1C(=O)[O-]
121419,C=CC1c2c(C(=O)O)ccc(C)c2N[CH]C1C
121420,CC1CCc2onc(C(N)=O)c2C1
121421,Cc1cc(C)cc(N2CCC2=O)c1
121422,CCC1CCCC(CBr)C1
121423,CC(O)C(=O)OCC
121424,CC=C1C(=O)OCC1O
121425,CC(C)[NH+]1CCC1C
121426,[CH]CC(CC)CSCC
121427,CC1(C)CC(C)(C)C1Br
121428,[CH]C(=O)N1C[CH]C(O)C(CC)C1
121429,CCOC(=O)C(CC)(CC)[NH2+]C
121430,[CH]Cn1ncc(C)c1N
121431,CCC1(C(C)=O)C(C)CC2C(C)[CH]CCC21C
121432,[CH]Nc1ccccc1Cl
121433,CNC(=O)C(C)CS(C)(=O)=O
121434,[CH]OCC(F)(F)F
121435,CC([NH+])C1CCC[NH2+]C1
121436,[CH]C(C)NC(=O)CON
121437,COC(CC(=O)O)OC
121438,CC(=O)Nn1cnnc1[S-]
121439,[CH]OCCC[NH2+]C
121440,CCC1(C)CN(C)CO1
121441,COc1ccc(O)cc1C[NH+](C)C
121442,COCC([NH3+])C(CO)OC
121443,O=S1(=O)N=CNc2ccc(Cl)cc21
121444,CNC(=O)NC1CC1C
121445,CCc1[nH]c(C(C)[NH2+])[nH+]c1C
121446,[CH]CN(C)c1ccccc1C[NH+]
121447,NC(=O)c1ccoc1
121448,C=C(N)C(C#N)C#N
121449,[CH]NC(=O)c1cc(C)cc(Cl)c1
121450,[CH]CNc1cccc(F)c1N
121451,N#Cc1c(F)cccc1C(F)(F)F
121452,CCC(O)c1ccccc1F
121453,CN1CCN(N)CC1
121454,[CH]C1C(C)N=NC1C
121455,CC1(C)[NH2+]CCO1
121456,CCC(CC)(CC(=O)N(C)C)C(=O)[O-]
121457,[CH]N1[CH]C[NH2+]C(C)C1
121458,[CH]C1OC(=O)C(O)C1O
121459,CNC(C)c1c(F)cccc1Cl
121460,[CH]C(C)Nc1cc(C)ccc1[N+](=O)[O-]
121461,C=C(Br)CN(C)C(CC)C(C)C
121462,C[NH+]=C1c2ccccc2CCC1C
121463,CCCC(=O)N(C(C)C)C(C)C
121464,CCCN(C(=O)OC)C(CC)C(C)C
121465,CCOC(C)C(=O)[O-]
121466,CC([NH+])CN1CC[CH]C(C)C1C
121467,[CH]C(=O)NCC(=O)N([CH])C
121468,CC([NH+])C(C)C[NH2+]
121469,CC(C)(C)C(=O)c1ccco1
121470,CC(C)C(O)C1(CN)CC1
121471,C=Cc1c(C)c(C)n(CC)c1C
121472,[CH]C(C)c1ccc(O)cc1
121473,Cc1nc2ccc(C)c(C)c2[nH]1
121474,O=c1nc[nH]c2ccccc12
121475,Cc1cn2ccccc2n1
121476,CNC(=O)N1C(C)CCC1C
121477,[CH]C(O)C(OS(C)(=O)=O)C([CH])O
121478,CCN(c1ccnc(Cl)n1)C(C)C
121479,CN(C)c1ncnc2ccc(F)cc12
121480,CC(C(N)=O)c1cccc(F)c1
121481,[CH]C(C)CCC(O)C([CH])(C)C
121482,CCN1C(=O)[CH]C(C)NC1=O
121483,[CH]CC(CC)C(C)(C)C(=O)[O-]
121484,CSc1nnc(NN)[nH]1
121485,[CH]c1cn(C)nc1C
121486,CC1(C)CC(=O)C(=CN)C(=O)C1
121487,CC1C=NC(=O)N(C)C1=O
121488,[CH]CN(C(C)=O)c1ccccc1C(C)C
121489,CN=C1SC(CO)C(C)=C1C
121490,CC1[CH]CCC(C(C)(O)C(=O)O)C1
121491,CCOc1c(C=O)cccc1OC
121492,CC(C)Cn1cnnc1C(C)[NH+]
121493,[NH+]Cc1cc(C=O)ccc1O
121494,[CH]SC1CCCC(C)C1
121495,Cc1cnc2c(C)cc(F)cc2n1
121496,NC([S-])=Nc1ccccc1
121497,Cc1c(Br)cccc1CS
121498,[CH]C(=O)[NH+]=C1C=CCC(N)=C1
121499,[CH]N([CH])c1ncncc1[N+]
121500,Cc1cccc(S(=O)(=O)ON)c1
121501,[CH]CC(C=C)NC(=O)C([CH])C
121502,[CH]CN(C(=O)CC(=C)C)C(C)C
121503,[CH]c1cc(C)c(Cl)cc1O
121504,Cc1ccccc1C
121505,[CH]N(C)c1ncnc(OC)c1N
121506,CCC1(CC)CC1C
121507,[CH]C(C)NC(=O)CC
121508,CCc1nc(N)nn1C
121509,Oc1ccc(O)c2ccccc12
121510,CNc1c(C)cc(O)c2c1OCO2
121511,CC1CN(C(=O)C(C)C)C1
121512,COP(=S)(OP)OC(C)C
121513,CC1CCC(C[NH+])(C[NH3+])CC1
121514,CS(=O)(=O)N1C[CH]OCC1
121515,[CH][NH2+]C1CCC(NC)C1
121516,CN1OCC(C)(C)C1=O
121517,CCC(NC)c1ccccc1OC
121518,CCC1CCCC[NH+]1CC(C)O
121519,C=NN(N=O)C(C)(C)C
121520,[CH]CNC(N)=[NH+]C(C)C
121521,COc1c(Cl)cc(Cl)cc1C[NH3+]
121522,CC(N)CSCC(C)(C)C
121523,CC([N+])=Cc1ccccc1C
121524,C=C(C)C(C(=C)C)c1cc(C)cs1
121525,Cc1nnc(NN)n1N
121526,CCC(CCS(C)=O)C(C)=O
121527,C=CC[NH+](CC(=O)[O-])C(C)C(C)O
121528,[CH]CC(C(=O)OC)C([CH])(S)S
121529,C=C1NC(=S)NC1=O
121530,[CH]c1cc(CCC)cc(C)[nH+]1
121531,CCC(C[NH+])NC(C)CS
121532,CC(O)C1(C[NH3+])CCOC1
121533,Cn1cc(CC(C)(C)[NH3+])cn1
121534,[CH]NC(=O)NC(C(N)=O)C(C)C
121535,C=CC[NH+]1CCC(S)C1
121536,CCC(C)C(=O)C(C)CC
121537,CC1=CC(S(=O)(=O)N(C)C)C=N1
121538,CN(C)C(=O)C[NH+](C)C(C)(C)C
121539,Cn1cc2c(n1)CCNC2=O
121540,CNc1c(C)cnc2ccc(C)cc12
121541,CCC(NS)c1nccs1
121542,CC(C)NC(CO)C(C)C
121543,[CH]NC(=O)C(C)(C)O
121544,CCC(C)([NH3+])COC(N)=O
121545,CNCCCC(C)(C)C
121546,CCSC1NN=CN1C(C)C
121547,[CH][NH+](C)Cc1cc(O)ccc1OC
121548,CCC(CC)n1nc(N)cc1C
121549,CC1(C)[CH]CC(=O)CC1
121550,CC(C)c1ccc(C(C)(C)C)s1
121551,CCC(CC)(C[NH2+])C(=O)N(C)C
121552,COc1cccc([N-])c1
121553,Cc1scc(C#N)c1NN
121554,[CH]CC(=O)N1CC(C)C1
121555,CCOc1ccccc1C[NH3+]
121556,CCc1nc(C)c(CC)o1
121557,CCC(C)(C)NC(=O)NC
121558,[CH]C([NH2+])c1cc(OC)ccc1C
121559,CC1=NC(N)C(C)=C1C
121560,CCC(C(C)N)n1cccn1
121561,CNC(C([O-])=NC#N)C(C)C
121562,[NH3+]CC1(O)CCCC1CCS
121563,NCCN1CCCS1(=O)=O
121564,[CH]C(N)N(CO)C(N)=O
121565,CCC(c1nnc(S)n1C)N(C)S
121566,CNc1ccncc1F
121567,[CH]OC1(CCl)OC(C)C(O)C1O
121568,[CH]C1N(C(C)=O)c2cc(O)ccc2C1([CH])C
121569,[CH]C([CH])([NH3+])c1cccc(F)c1
121570,CCc1[nH]c(CS)nc1C
121571,[CH]CC(=O)C1C[NH+]2CCN1CC2
121572,CCOc1c(F)cccc1F
121573,Cc1nc2c(N)ncnc2o1
121574,CCN(CC(N)=O)C(N)=O
121575,[CH]Sc1ncccc1C#N
121576,C=[NH+]CC[NH+](C)C(C)C
121577,CCC(CC)(CN)c1ccccc1F
121578,Cc1cccc(C(Cl)C(C)(C)C)c1
121579,[CH]NC(=O)C1C(CC)C1CC
121580,[NH3+]C1CCCC1CCO
121581,CCn1c(=O)[nH]c(=O)c2ccccc21
121582,Cc1c[nH]c(C)c1C
121583,C=NC1C(=N)N=C(Cl)N=C1N(CC)CC
121584,CCC1C=CCC(CC)N1C(=O)C(F)(F)F
121585,[CH]CN1CC(CC)[NH+](C)CC1C
121586,CN(C)c1ccc([N+])cn1
121587,CCC(C1CC[NH2+]CC1)N(C)C
121588,Cc1snc(S)c1C#N
121589,COC(C)(CC)CO
121590,CC(C)c1ccc(O)c(O)c1
121591,C=CC=C(C#N)C(=O)OC
121592,[CH][NH+]1CCN(CN)CC1
121593,CC(=O)Nc1c(C)ccnc1Cl
121594,CNC(=O)N1CC[NH2+]CC1
121595,[CH]CC1C(C)OC(=O)C1C[NH+]([CH])C
121596,CC(C)N1CCN(C)C(=O)C1
121597,CN(C)C(=O)C[NH3+]
121598,[CH]c1cc(O)c(C)c(OC)c1C
121599,CC(S)Cc1ccccc1Cl
121600,COC(=O)c1ccccc1F
121601,NS(=O)(=O)c1c(F)cc(F)cc1Br
121602,CC(C)N1CCCS1(=O)=O
121603,CNC1(CO)CSCCC1(C)C
121604,CSC(F)F
121605,CCC1(CO)CCC[NH+]C1
121606,[CH][N+]1=C(C)CSC1=NC
121607,COc1ccc([N+])c(Cl)c1
121608,CC(F)(F)c1n[nH]c(N)n1
121609,[CH]CC(C#N)(CC)C(O)CC
121610,[CH]C1N=NC(=NC)S1
121611,CCC1CCCCC1C(C)C(C)[NH2+]
121612,[CH]C(=O)NC1CCC1
121613,CCC1(C(=O)[O-])CCNCC1
121614,CNc1ccc([N+])cc1OC
121615,CCc1nn(C)c(N)c1NC
121616,CCC1(O)C(C)C1C
121617,CCC(C)SCC(C)C
121618,[CH]c1nc2c(c(=O)[nH]1)C[NH+]CC2
121619,CC1(C)CCC(CN)C1=O
121620,CC(O)c1cnc(N)nc1
121621,[CH]c1cc(O)c(OC)cc1Cl
121622,CCN(C[CH])C(=O)COC
121623,CC1CN(CC(C)(C)N)C(C)C[NH+]1
121624,CC(=O)NC(C)(CC)C(=O)[O-]
121625,CC(=O)N(C)C(C)CC[NH3+]
121626,C=CCC1(O)CCCCC1CC
121627,CCC1(CN)C(=O)Nc2ccc(O)cc21
121628,Cc1[nH]c2ccc(Cl)cc2c1C
121629,CCC([NH2+]C)c1cc(C)ccc1OC
121630,CC1c2c(O)cccc2C(O)C1C
121631,CCC(CC)[NH2+]CCN
121632,[CH]C(=O)N(C(N)=O)C(C)C
121633,C=CC(=O)NC(C#N)(CC)CS
121634,Cc1ccc2nonc2c1
121635,CC([CH])c1ccc(=O)oc1
121636,CNc1cc(C(C)C)c(O)cc1C
121637,[CH]C(=O)C(C)OC
121638,CCC(CC)(CNC(N)=O)OC
121639,CCc1cn(C)nc1C
121640,CC=Cc1sc(C)cc1C
121641,Cc1cc(O)c2c(c1)C=CCO2
121642,C[NH+](CCO)CC(C)(C)O
121643,CC(C)(C)C(C#N)C(=N)[O-]
121644,[CH]C([NH2+])c1cccc(C)n1
121645,C=CC(=O)c1cccc(Br)c1
121646,CC(C)Oc1cc(Br)ccc1C(N)=O
121647,NNC(=O)c1cc(O)ccc1O
121648,CC([NH3+])c1ccsc1
121649,O=c1cc(CO)nc[nH]1
121650,[CH]C(=C)C(CC)c1ccccc1
121651,CCC(=O)OC(CC)CS
121652,COC(OC)c1csc(N)n1
121653,[CH]c1cccc(CCC)c1
121654,CC(C)CC(O)C1CC1
121655,Nc1cccc2c1C(=O)NC2
121656,[CH]Nc1ccc(O)c(O)c1
121657,[CH]NC1CCCCC1
121658,Cc1c[nH+]c(N(C)C)c(C(=O)[O-])c1
121659,[CH]C(C)(O)C(C#N)(CC)CO
121660,[CH]C(Br)c1c(F)cccc1F
121661,CCC(C)CCN(C)C
121662,CCN(CC)C(=O)N(CC)CN
121663,CCS(=O)(=O)N1CC(C)OCC1(C)C
121664,CC[NH+](CC)CCC(C)(C)C
121665,Cc1cc(Cl)cc(S(=O)(=O)N(C)C)c1Cl
121666,[CH]N1CCC(S(N)(=O)=O)C1
121667,[CH]CSC1CCC(C)(C)C1[NH2+]C
121668,CC1COC(C)(C)O1
121669,CCC1CC[NH+](C)CC1
121670,CCN(CC)c1cc(C)[nH+]c(C)c1C(=O)O
121671,[CH]SC(=NC=C(C)C)N([CH])C
121672,CCC(CC)CC(CC)([NH2+]C)C(C)C
121673,CN(C)c1ccccc1C[NH3+]
121674,CSc1nnc2ncc(C)nn12
121675,Cc1ccc(OS)cc1
121676,COc1cc(O)ccc1C(C)=N
121677,CC(C[NH+])c1cccc(Br)c1
121678,[CH]C(C)N1C(=O)C(=O)c2ccccc21
121679,[CH]n1cnc(=O)c2ccccc21
121680,C=Cc1nc(SC)n[nH]1
121681,NC(=O)Nc1nc[nH]n1
121682,CCN(C(=O)O)c1ccccc1
121683,CCCC(C)NC(=O)O
121684,CC([NH2+])CN1C(=O)CCCC1=O
121685,[CH]c1c(OC)c2ccccc2n1C
121686,CCS(=O)(=O)CC(O)CO
121687,[NH2+]C1CCC([NH3+])CC1
121688,[NH3+]C1(CO)CCNCC1
121689,CC1C=C(C[NH+])ON1
121690,CC(C)CCC(C)[NH2+]
121691,CN(C)c1nc(C(F)(F)F)cs1
121692,CC(=O)Nc1c(C)nn(C)c1C
121693,C=CC(C)NC
121694,[CH]C(=O)C1CCC(C)C(C)C1
121695,Cc1c(F)cccc1[N+](=O)[O-]
121696,O=C([O-])C1(O)CC2C=CC1C2
121697,CNC(=O)C(N)S
121698,CC1C2CC(C1C)C(C)(O)C2
121699,CC(C)C(NC(=O)C(N)=O)C(N)=O
121700,CCC(C=O)(CN)CO
121701,CC(N)c1cc(Cl)c(O)cc1N
121702,CC([NH3+])Cc1cc(C)cc(C)c1
121703,[CH]C(=O)OC1OC(C)[CH]C(O)C1O
121704,C=CC1CC(O)C(O)[CH]C1C
121705,CCC(c1ccccc1C)N(C)C
121706,COC(CN)c1nc(C)c[nH]1
121707,C=NNC(=O)CC(=C)N
121708,COC([O-])=NS
121709,CC(C)C(=O)N1CCNCC1C(C)C
121710,NCc1ccc(O)cc1
121711,CNc1cccc2ccccc12
121712,CNc1cc(F)ccc1C
121713,C#CCOP(=O)(OC)OC
121714,CS(=O)(=O)c1cc(Cl)ccc1Cl
121715,[CH]COCC
121716,Cc1cc(C)n(CCN)n1
121717,CC([NH+])CNC(=O)C(=N)N
121718,CCCc1c(N)nc[nH]c1=O
121719,CC1(C)C=Cc2ccccc2O1
121720,[CH]CC(O)(CS)c1ccccc1F
121721,CNCCCO
121722,CCc1cnc(CC)s1
121723,CN1CSCN(C)C1
121724,[CH]C(C)C[NH+](CCN)CC(C)C
121725,NC1OCC(O)C(O)C1O
121726,O=C1[CH]C(O)CCO1
121727,CC1CCC(CO)CN1C(N)=O
121728,CCC(COC(N)=O)C(C)[NH+]
121729,CON=C1CC(C)[NH+]CC1C
121730,CCC1C=NN=C1C(CC)C[NH+]
121731,[CH]C1(C)CSCCC1(C)C
121732,CC(c1ccccc1F)S(C)(=O)=O
121733,[CH]N1[N-]C(SC)=NC1=[NH+]C
121734,CC1C(C(N)=O)C2CCCN2C1C
121735,C[NH+]1CCCC(CS(N)(=O)=O)C1
121736,[CH]Nc1ccccc1O
121737,C[NH+]1CCC([NH+](C)C)C(O)C1
